EnsemblGeneID	EntrezGeneID
ENSGALG00000023921	
ENSGALG00000004309	419201
ENSGALG00000004321	419203
ENSGALG00000023834	770867
ENSGALG00000004340	419205
ENSGALG00000001905	
ENSGALG00000004445	770495
ENSGALG00000001917	
ENSGALG00000001926	396227
ENSGALG00000001932	417516
ENSGALG00000001949	417517
ENSGALG00000004469	428145
ENSGALG00000004498	419206
ENSGALG00000004508	395745
ENSGALG00000004542	
ENSGALG00000004570	419208
ENSGALG00000004593	419209
ENSGALG00000020160	395979
ENSGALG00000004621	
ENSGALG00000004663	419211
ENSGALG00000004707	419212
ENSGALG00000012250	771920
ENSGALG00000001963	417518
ENSGALG00000001975	417519
ENSGALG00000012264	422708
ENSGALG00000004736	419213
ENSGALG00000004751	771089
ENSGALG00000012271	422709
ENSGALG00000004758	428146
ENSGALG00000004804	419215
ENSGALG00000000056	425211
ENSGALG00000000055	425210
ENSGALG00000014026	426362
ENSGALG00000002053	417520
ENSGALG00000014023	426361
ENSGALG00000000593	426710
ENSGALG00000012278	772178
ENSGALG00000012280	395113
ENSGALG00000002060	417522
ENSGALG00000025872	771136
ENSGALG00000021232	771144
ENSGALG00000002081	417523
ENSGALG00000021230	419216
ENSGALG00000004837	419217
ENSGALG00000012292	422711
ENSGALG00000012292	100858561
ENSGALG00000012298	430411
ENSGALG00000020906	427821
ENSGALG00000002086	771592
ENSGALG00000002140	417525
ENSGALG00000012304	396033
ENSGALG00000012308	422712
ENSGALG00000012311	422713
ENSGALG00000027860	422714
ENSGALG00000004859	419218
ENSGALG00000004873	
ENSGALG00000004880	100857511
ENSGALG00000012319	428776
ENSGALG00000026542	419221
ENSGALG00000028593	
ENSGALG00000005102	419222
ENSGALG00000012338	422715
ENSGALG00000005121	
ENSGALG00000002151	417526
ENSGALG00000002186	417527
ENSGALG00000005125	
ENSGALG00000027156	395318
ENSGALG00000005145	419225
ENSGALG00000013208	
ENSGALG00000013281	422717
ENSGALG00000013287	422718
ENSGALG00000013414	414873
ENSGALG00000013427	422719
ENSGALG00000005164	419226
ENSGALG00000002212	417528
ENSGALG00000005170	428147
ENSGALG00000002225	417529
ENSGALG00000002288	417530
ENSGALG00000005195	419227
ENSGALG00000005200	395365
ENSGALG00000005321	428148
ENSGALG00000021621	417531
ENSGALG00000005338	419228
ENSGALG00000002312	
ENSGALG00000005345	
ENSGALG00000025799	
ENSGALG00000013468	422720
ENSGALG00000014399	
ENSGALG00000013503	422721
ENSGALG00000005348	
ENSGALG00000013535	415121
ENSGALG00000005352	396391
ENSGALG00000024470	417533
ENSGALG00000013571	422723
ENSGALG00000002329	395552
ENSGALG00000005460	419231
ENSGALG00000013576	396319
ENSGALG00000014585	417534
ENSGALG00000013579	395168
ENSGALG00000001908	
ENSGALG00000013590	422726
ENSGALG00000026364	422727
ENSGALG00000005524	428149
ENSGALG00000005531	419233
ENSGALG00000005609	428150
ENSGALG00000027051	417536
ENSGALG00000027051	771679
ENSGALG00000013600	428778
ENSGALG00000002367	417537
ENSGALG00000005628	396242
ENSGALG00000013602	395204
ENSGALG00000027717	431060
ENSGALG00000027717	100859706
ENSGALG00000005635	771446
ENSGALG00000002379	417538
ENSGALG00000005652	419234
ENSGALG00000013606	422728
ENSGALG00000002388	417539
ENSGALG00000005700	419235
ENSGALG00000028225	419236
ENSGALG00000002397	417540
ENSGALG00000005745	419238
ENSGALG00000002448	417541
ENSGALG00000029177	
ENSGALG00000023068	100859915
ENSGALG00000013615	422729
ENSGALG00000005762	
ENSGALG00000005774	419240
ENSGALG00000013617	769077
ENSGALG00000013627	422730
ENSGALG00000005781	419241
ENSGALG00000013641	422731
ENSGALG00000005790	419242
ENSGALG00000005797	419243
ENSGALG00000013646	422732
ENSGALG00000013649	422733
ENSGALG00000013655	
ENSGALG00000013661	422736
ENSGALG00000005801	395606
ENSGALG00000013663	428779
ENSGALG00000005822	428151
ENSGALG00000013674	422738
ENSGALG00000005843	419244
ENSGALG00000013684	422739
ENSGALG00000013715	422740
ENSGALG00000026794	422741
ENSGALG00000005849	419245
ENSGALG00000013725	422742
ENSGALG00000005852	419246
ENSGALG00000005887	419247
ENSGALG00000005901	419248
ENSGALG00000002463	417542
ENSGALG00000013726	396534
ENSGALG00000005932	
ENSGALG00000013728	422743
ENSGALG00000005939	
ENSGALG00000027965	419251
ENSGALG00000021079	374070
ENSGALG00000005976	419253
ENSGALG00000026582	374200
ENSGALG00000006001	419254
ENSGALG00000006007	428153
ENSGALG00000006013	
ENSGALG00000013764	422744
ENSGALG00000013771	
ENSGALG00000002485	417543
ENSGALG00000013776	422746
ENSGALG00000002495	417544
ENSGALG00000002501	408253
ENSGALG00000002542	427823
ENSGALG00000006040	771616
ENSGALG00000002576	417545
ENSGALG00000002558	396498
ENSGALG00000018603	
ENSGALG00000026274	427232
ENSGALG00000026274	100857583
ENSGALG00000002587	396022
ENSGALG00000027829	
ENSGALG00000026010	
ENSGALG00000028782	100858664
ENSGALG00000027099	
ENSGALG00000013778	422747
ENSGALG00000002598	417546
ENSGALG00000026176	
ENSGALG00000020151	422748
ENSGALG00000013783	422749
ENSGALG00000002618	417547
ENSGALG00000021611	417548
ENSGALG00000006046	419256
ENSGALG00000029079	
ENSGALG00000028391	
ENSGALG00000013793	373991
ENSGALG00000004683	419257
ENSGALG00000006062	419259
ENSGALG00000027886	428780
ENSGALG00000026703	
ENSGALG00000002629	417549
ENSGALG00000027495	
ENSGALG00000022679	768662
ENSGALG00000022679	771354
ENSGALG00000022679	100857611
ENSGALG00000022679	100857649
ENSGALG00000022679	100857681
ENSGALG00000022679	100857857
ENSGALG00000022679	100859375
ENSGALG00000006278	425299
ENSGALG00000022674	395423
ENSGALG00000022674	768814
ENSGALG00000006092	419260
ENSGALG00000013804	422750
ENSGALG00000027817	
ENSGALG00000002631	417550
ENSGALG00000013907	395323
ENSGALG00000028959	
ENSGALG00000002653	417552
ENSGALG00000006101	419261
ENSGALG00000002656	417553
ENSGALG00000002661	417554
ENSGALG00000002709	417555
ENSGALG00000027563	
ENSGALG00000007881	
ENSGALG00000013925	378783
ENSGALG00000013929	395509
ENSGALG00000026797	
ENSGALG00000029076	
ENSGALG00000002739	771549
ENSGALG00000006106	395096
ENSGALG00000006123	
ENSGALG00000013931	422751
ENSGALG00000023806	100859747
ENSGALG00000013940	
ENSGALG00000006130	419263
ENSGALG00000013943	422754
ENSGALG00000027211	100858468
ENSGALG00000013946	770088
ENSGALG00000006152	771734
ENSGALG00000013948	422756
ENSGALG00000025778	
ENSGALG00000013961	422758
ENSGALG00000006182	419268
ENSGALG00000013964	
ENSGALG00000027151	374233
ENSGALG00000028347	100859439
ENSGALG00000006186	
ENSGALG00000013968	422760
ENSGALG00000002783	417557
ENSGALG00000014078	422762
ENSGALG00000000259	430115
ENSGALG00000023640	428155
ENSGALG00000026890	771763
ENSGALG00000028508	100858650
ENSGALG00000006194	419270
ENSGALG00000000017	
ENSGALG00000026276	395788
ENSGALG00000006197	432370
ENSGALG00000002829	771559
ENSGALG00000014080	422763
ENSGALG00000014081	422764
ENSGALG00000006201	771781
ENSGALG00000027477	771790
ENSGALG00000006203	419273
ENSGALG00000023636	419274
ENSGALG00000002843	417558
ENSGALG00000002943	417559
ENSGALG00000006207	100859573
ENSGALG00000014103	422765
ENSGALG00000014108	770263
ENSGALG00000014115	422766
ENSGALG00000028129	425244
ENSGALG00000028410	
ENSGALG00000027045	
ENSGALG00000026049	430538
ENSGALG00000014124	396407
ENSGALG00000014127	770387
ENSGALG00000006210	395282
ENSGALG00000021025	419276
ENSGALG00000027986	428783
ENSGALG00000014136	396143
ENSGALG00000014138	100859761
ENSGALG00000006211	373954
ENSGALG00000006267	395081
ENSGALG00000028060	
ENSGALG00000026162	
ENSGALG00000028581	
ENSGALG00000006273	396356
ENSGALG00000006448	395243
ENSGALG00000006448	428156
ENSGALG00000021592	427825
ENSGALG00000021017	419277
ENSGALG00000023787	427826
ENSGALG00000014144	
ENSGALG00000006460	
ENSGALG00000026330	100859759
ENSGALG00000006464	
ENSGALG00000026822	417560
ENSGALG00000006467	771861
ENSGALG00000006479	419279
ENSGALG00000014192	422768
ENSGALG00000006522	419280
ENSGALG00000002987	100857105
ENSGALG00000026279	422769
ENSGALG00000014200	
ENSGALG00000003015	417561
ENSGALG00000014202	422770
ENSGALG00000006568	419281
ENSGALG00000028408	100857317
ENSGALG00000003031	
ENSGALG00000014206	770511
ENSGALG00000020143	422771
ENSGALG00000014210	422772
ENSGALG00000014217	422773
ENSGALG00000014221	422774
ENSGALG00000014225	770600
ENSGALG00000023032	770624
ENSGALG00000003072	417563
ENSGALG00000014236	422776
ENSGALG00000026042	
ENSGALG00000014242	422777
ENSGALG00000014247	
ENSGALG00000014248	422779
ENSGALG00000003082	417564
ENSGALG00000014250	395548
ENSGALG00000014258	422780
ENSGALG00000003108	771628
ENSGALG00000006586	100859766
ENSGALG00000006594	395070
ENSGALG00000006604	419284
ENSGALG00000006612	428158
ENSGALG00000003155	771635
ENSGALG00000028251	771902
ENSGALG00000003180	100857289
ENSGALG00000006630	419286
ENSGALG00000028217	
ENSGALG00000027012	
ENSGALG00000018877	426450
ENSGALG00000014261	770302
ENSGALG00000027837	
ENSGALG00000028929	
ENSGALG00000028495	769996
ENSGALG00000028495	100858706
ENSGALG00000014262	422781
ENSGALG00000003211	417565
ENSGALG00000014264	422782
ENSGALG00000014267	770355
ENSGALG00000006634	
ENSGALG00000023757	417566
ENSGALG00000014268	395522
ENSGALG00000014281	422786
ENSGALG00000014286	422787
ENSGALG00000006657	419288
ENSGALG00000006662	419289
ENSGALG00000006666	395882
ENSGALG00000006674	419290
ENSGALG00000020982	
ENSGALG00000014290	428787
ENSGALG00000014321	422793
ENSGALG00000006679	
ENSGALG00000003571	427829
ENSGALG00000003589	395935
ENSGALG00000014320	422792
ENSGALG00000003595	417568
ENSGALG00000014312	422791
ENSGALG00000006693	
ENSGALG00000006738	419292
ENSGALG00000003604	417569
ENSGALG00000003647	427830
ENSGALG00000000150	425468
ENSGALG00000014300	425467
ENSGALG00000003654	417570
ENSGALG00000014298	422788
ENSGALG00000006756	419293
ENSGALG00000003657	771690
ENSGALG00000014064	430829
ENSGALG00000003665	417571
ENSGALG00000018686	425121
ENSGALG00000026077	395492
ENSGALG00000026433	
ENSGALG00000024490	426317
ENSGALG00000023590	
ENSGALG00000027059	
ENSGALG00000013583	426196
ENSGALG00000027703	100858674
ENSGALG00000027093	771173
ENSGALG00000000177	429811
ENSGALG00000013521	
ENSGALG00000003766	417573
ENSGALG00000006775	396432
ENSGALG00000029149	
ENSGALG00000002248	374126
ENSGALG00000006788	419295
ENSGALG00000002268	423977
ENSGALG00000006791	419296
ENSGALG00000006792	419297
ENSGALG00000002280	423978
ENSGALG00000002310	423979
ENSGALG00000006817	419299
ENSGALG00000020972	
ENSGALG00000023961	373964
ENSGALG00000006832	
ENSGALG00000002348	423980
ENSGALG00000028957	
ENSGALG00000003575	431225
ENSGALG00000028772	423981
ENSGALG00000002384	423982
ENSGALG00000000486	426435
ENSGALG00000025795	
ENSGALG00000027161	771123
ENSGALG00000027268	430729
ENSGALG00000013313	426023
ENSGALG00000027087	100858719
ENSGALG00000003772	427832
ENSGALG00000014336	422795
ENSGALG00000029061	
ENSGALG00000000146	425418
ENSGALG00000027885	
ENSGALG00000014337	428789
ENSGALG00000020139	100858463
ENSGALG00000027403	
ENSGALG00000026380	100859413
ENSGALG00000002402	423983
ENSGALG00000006835	396434
ENSGALG00000014343	
ENSGALG00000002433	423984
ENSGALG00000006836	419302
ENSGALG00000026486	
ENSGALG00000002460	423985
ENSGALG00000014349	422797
ENSGALG00000014355	422799
ENSGALG00000006842	419303
ENSGALG00000002509	423986
ENSGALG00000006848	428161
ENSGALG00000014359	422800
ENSGALG00000006854	428162
ENSGALG00000028987	
ENSGALG00000006876	428163
ENSGALG00000014363	422801
ENSGALG00000014365	422802
ENSGALG00000022991	769392
ENSGALG00000014370	422804
ENSGALG00000006894	428164
ENSGALG00000023547	771963
ENSGALG00000002552	396340
ENSGALG00000006902	396131
ENSGALG00000002585	423988
ENSGALG00000002594	423989
ENSGALG00000002632	423990
ENSGALG00000014372	395131
ENSGALG00000002646	423991
ENSGALG00000002655	396420
ENSGALG00000027107	100858782
ENSGALG00000014378	422805
ENSGALG00000028210	
ENSGALG00000026315	100858849
ENSGALG00000014379	422806
ENSGALG00000002670	423992
ENSGALG00000006992	395387
ENSGALG00000003966	417574
ENSGALG00000006930	777252
ENSGALG00000023886	423994
ENSGALG00000007009	419304
ENSGALG00000021121	423995
ENSGALG00000007015	395385
ENSGALG00000002689	423998
ENSGALG00000002697	423999
ENSGALG00000014383	422807
ENSGALG00000007211	419305
ENSGALG00000020939	419306
ENSGALG00000002750	424000
ENSGALG00000007246	419307
ENSGALG00000007250	395298
ENSGALG00000003973	417575
ENSGALG00000006974	419308
ENSGALG00000003979	417576
ENSGALG00000028310	768509
ENSGALG00000014386	422808
ENSGALG00000023526	419309
ENSGALG00000020929	
ENSGALG00000007439	419310
ENSGALG00000007447	396427
ENSGALG00000028945	422809
ENSGALG00000014391	100858889
ENSGALG00000007462	419311
ENSGALG00000007477	419312
ENSGALG00000003987	417577
ENSGALG00000007509	419313
ENSGALG00000027680	
ENSGALG00000018557	422810
ENSGALG00000003995	374084
ENSGALG00000014395	422813
ENSGALG00000014398	422815
ENSGALG00000014401	
ENSGALG00000023728	
ENSGALG00000004000	417579
ENSGALG00000014404	422817
ENSGALG00000014405	395239
ENSGALG00000004009	100858939
ENSGALG00000014406	422818
ENSGALG00000007533	419314
ENSGALG00000029119	
ENSGALG00000007541	419315
ENSGALG00000014419	373967
ENSGALG00000004029	417580
ENSGALG00000014421	422820
ENSGALG00000002763	395545
ENSGALG00000014425	422822
ENSGALG00000014479	
ENSGALG00000002789	424001
ENSGALG00000002828	424003
ENSGALG00000007543	419316
ENSGALG00000007549	419317
ENSGALG00000002847	770045
ENSGALG00000026096	
ENSGALG00000007138	425350
ENSGALG00000001842	420096
ENSGALG00000026431	426388
ENSGALG00000024328	770427
ENSGALG00000002866	424004
ENSGALG00000007554	419318
ENSGALG00000006334	425306
ENSGALG00000007575	
ENSGALG00000007624	419320
ENSGALG00000027484	419321
ENSGALG00000007636	396458
ENSGALG00000027453	100858515
ENSGALG00000029037	426335
ENSGALG00000002891	424005
ENSGALG00000007628	428166
ENSGALG00000026081	768866
ENSGALG00000002907	396470
ENSGALG00000014485	395631
ENSGALG00000007653	
ENSGALG00000002921	424006
ENSGALG00000007668	395494
ENSGALG00000007690	419327
ENSGALG00000007692	419328
ENSGALG00000007709	419329
ENSGALG00000014486	422824
ENSGALG00000002944	428994
ENSGALG00000007717	
ENSGALG00000007744	419330
ENSGALG00000007757	419331
ENSGALG00000014496	422825
ENSGALG00000026392	771808
ENSGALG00000007768	428167
ENSGALG00000003126	395671
ENSGALG00000007771	428168
ENSGALG00000020895	419333
ENSGALG00000007772	769254
ENSGALG00000021819	
ENSGALG00000003741	417581
ENSGALG00000007786	419336
ENSGALG00000007792	419337
ENSGALG00000012070	395827
ENSGALG00000003133	424007
ENSGALG00000003136	395309
ENSGALG00000007796	419338
ENSGALG00000014501	395094
ENSGALG00000007799	419340
ENSGALG00000014505	422826
ENSGALG00000014508	422827
ENSGALG00000003148	424009
ENSGALG00000003472	428995
ENSGALG00000007809	419341
ENSGALG00000014509	422828
ENSGALG00000025717	
ENSGALG00000020878	419342
ENSGALG00000003484	424010
ENSGALG00000020877	
ENSGALG00000007834	769286
ENSGALG00000014510	422829
ENSGALG00000007912	419345
ENSGALG00000014514	422830
ENSGALG00000007963	419346
ENSGALG00000003553	
ENSGALG00000014515	422831
ENSGALG00000014516	422832
ENSGALG00000026470	422838
ENSGALG00000017391	770295
ENSGALG00000014931	422839
ENSGALG00000014932	
ENSGALG00000014957	422842
ENSGALG00000007980	419347
ENSGALG00000017366	419349
ENSGALG00000023475	
ENSGALG00000007989	419350
ENSGALG00000014971	422843
ENSGALG00000007994	419352
ENSGALG00000014975	
ENSGALG00000008005	428169
ENSGALG00000014987	422844
ENSGALG00000008010	395688
ENSGALG00000014992	422845
ENSGALG00000015000	422846
ENSGALG00000026906	100538348
ENSGALG00000008015	100538349
ENSGALG00000008018	396047
ENSGALG00000008021	414881
ENSGALG00000008026	419355
ENSGALG00000008045	419356
ENSGALG00000008056	419358
ENSGALG00000004035	396499
ENSGALG00000015009	422847
ENSGALG00000004042	417582
ENSGALG00000004082	417583
ENSGALG00000015010	395251
ENSGALG00000015012	422848
ENSGALG00000006138	419265
ENSGALG00000015013	396484
ENSGALG00000015015	422849
ENSGALG00000021049	419266
ENSGALG00000015023	422850
ENSGALG00000006145	771724
ENSGALG00000015029	770095
ENSGALG00000003570	396091
ENSGALG00000015037	422851
ENSGALG00000028365	768612
ENSGALG00000003253	
ENSGALG00000003087	426856
ENSGALG00000023703	417584
ENSGALG00000015042	395156
ENSGALG00000003066	374020
ENSGALG00000026000	100859164
ENSGALG00000000395	430910
ENSGALG00000027116	100857974
ENSGALG00000003049	414796
ENSGALG00000003019	426855
ENSGALG00000003578	396133
ENSGALG00000002948	426854
ENSGALG00000015523	422853
ENSGALG00000015528	422854
ENSGALG00000003758	424013
ENSGALG00000028949	100857679
ENSGALG00000003812	424015
ENSGALG00000003821	424016
ENSGALG00000002917	374119
ENSGALG00000003836	
ENSGALG00000002898	426853
ENSGALG00000003862	428996
ENSGALG00000002872	426852
ENSGALG00000002852	100857356
ENSGALG00000002839	426850
ENSGALG00000021572	417586
ENSGALG00000015529	422857
ENSGALG00000028564	425213
ENSGALG00000025954	100677794
ENSGALG00000003899	424017
ENSGALG00000002817	769026
ENSGALG00000003904	424019
ENSGALG00000004186	417588
ENSGALG00000002805	426849
ENSGALG00000015531	422858
ENSGALG00000015537	422859
ENSGALG00000004246	404747
ENSGALG00000004259	395996
ENSGALG00000003923	396548
ENSGALG00000015538	422860
ENSGALG00000004262	
ENSGALG00000004295	417590
ENSGALG00000002777	426847
ENSGALG00000015546	422862
ENSGALG00000015546	100859269
ENSGALG00000002712	426846
ENSGALG00000002696	426845
ENSGALG00000002696	770025
ENSGALG00000022974	100859647
ENSGALG00000015547	428796
ENSGALG00000015549	422865
ENSGALG00000028116	
ENSGALG00000015554	428797
ENSGALG00000021038	
ENSGALG00000015556	374034
ENSGALG00000003938	424020
ENSGALG00000003980	424021
ENSGALG00000003994	424022
ENSGALG00000004045	424024
ENSGALG00000004116	424025
ENSGALG00000015559	
ENSGALG00000015568	
ENSGALG00000015575	422868
ENSGALG00000015591	422869
ENSGALG00000015594	422871
ENSGALG00000015595	428798
ENSGALG00000015597	395266
ENSGALG00000004326	417591
ENSGALG00000015599	396346
ENSGALG00000015600	396546
ENSGALG00000015609	100859381
ENSGALG00000015612	395936
ENSGALG00000015615	
ENSGALG00000015623	422876
ENSGALG00000015626	395619
ENSGALG00000004331	417592
ENSGALG00000004364	771897
ENSGALG00000018565	426844
ENSGALG00000014148	427569
ENSGALG00000002677	426843
ENSGALG00000002590	415343
ENSGALG00000018639	395544
ENSGALG00000018639	429683
ENSGALG00000023719	
ENSGALG00000023718	770140
ENSGALG00000001422	415888
ENSGALG00000004129	396080
ENSGALG00000014696	431576
ENSGALG00000014697	395247
ENSGALG00000004140	424027
ENSGALG00000004140	100857104
ENSGALG00000001867	
ENSGALG00000015628	422877
ENSGALG00000004196	424028
ENSGALG00000004196	771130
ENSGALG00000023761	
ENSGALG00000004228	100859211
ENSGALG00000028168	416385
ENSGALG00000001851	416384
ENSGALG00000015635	422878
ENSGALG00000004236	
ENSGALG00000001843	416383
ENSGALG00000004272	424030
ENSGALG00000001808	414797
ENSGALG00000004274	395405
ENSGALG00000004288	374207
ENSGALG00000015645	422879
ENSGALG00000001787	427648
ENSGALG00000026378	770778
ENSGALG00000026378	100858522
ENSGALG00000027020	
ENSGALG00000015649	422880
ENSGALG00000001766	416382
ENSGALG00000001763	416381
ENSGALG00000001761	416380
ENSGALG00000004383	417594
ENSGALG00000011899	426545
ENSGALG00000001444	415889
ENSGALG00000028714	425613
ENSGALG00000014644	374159
ENSGALG00000001745	770399
ENSGALG00000001732	416379
ENSGALG00000004400	417595
ENSGALG00000021416	770432
ENSGALG00000001705	770445
ENSGALG00000001705	100857757
ENSGALG00000026085	415891
ENSGALG00000026978	770249
ENSGALG00000001459	396032
ENSGALG00000001494	
ENSGALG00000001535	
ENSGALG00000015652	422881
ENSGALG00000014182	395971
ENSGALG00000015664	422882
ENSGALG00000023686	417596
ENSGALG00000004416	417597
ENSGALG00000001677	
ENSGALG00000004302	424032
ENSGALG00000008893	422960
ENSGALG00000026924	770660
ENSGALG00000008887	
ENSGALG00000018499	
ENSGALG00000002413	426889
ENSGALG00000023742	424033
ENSGALG00000002419	426890
ENSGALG00000004322	100859347
ENSGALG00000026547	426891
ENSGALG00000018534	426892
ENSGALG00000026884	
ENSGALG00000002452	426894
